system_code,location_code,location_name,system_code2,Managed_By_Name,Location_Type_Description,Location_Category_Description,Grades_Text,Grades_Final_Text,Open_Date,Status_Descriptions,Primary_Building_Code,Primary_Address_Line_1,City,State_Code,Zip,Borough_Block_Lot,Census_Tract,Community_District,Council_District,NTA,NTA_Name,Principal_Name,Principal_Title,Principal_Email,Principal_Phone_Number,Fax_Number,Geographical_District_Code,Administrative_District_Code,Superintendent_District_Name,Superintendent,Superintendent_Email,Superintendent_Location,tier_3_support_location_code,tier_2_support_location_code,longitude,latitude,Column3
10X340,X340,P.S. 340,321000010340,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1999,Open,X340,25 WEST 195 STREET,BRONX,NY,10468,2032470015,40900,207,11,BX28,Van Cortlandt Village,Alexei Nichols,Principal,anichol@schools.nyc.gov,718-220-1830,718-220-1866,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR03,-73.897171,40.869407,
10X342,X342,International School for Liberal Arts,321000011342,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",May  2 2005,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,2032470070,40900,207,11,BX28,Van Cortlandt Village,Gicel Adon,Principal,GAdon@schools.nyc.gov,718-329-8570,718-329-8572,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.897066,40.869061,
10X344,X344,Ampark Neighborhood,321000010344,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 2006,Open,X095,3961 HILLMAN AVENUE,BRONX,NY,10463,2032520182,28100,208,11,BX28,Van Cortlandt Village,Meena Lildharrie,I.A. Principal,MLildha@schools.nyc.gov,718-548-3451,718-581-2411,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR03,-73.891664,40.883049,
10X351,X351,Bronx Collaborative High School,321000011351,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2013,Open,X440,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,NY,10468,2032510201,40900,207,11,BX28,Van Cortlandt Village,Brett Schneider,Principal,BSchneider@schools.nyc.gov,718-543-1023,718-543-1029,10,10,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-73.889011,40.879958,
10X353,X353,World View High School,321000011353,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2013,Open,X440,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,NY,10468,2032510201,40900,207,11,BX28,Van Cortlandt Village,Martin Hernandez,Principal,MHernan19@schools.nyc.gov,718-601-0391,718-601-0821,10,10,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-73.889011,40.879958,
10X360,X360,P.S. 360,321000010360,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1999,Open,X360,2880 KINGSBRIDGE TERRACE,BRONX,NY,10463,2032530341,27300,208,14,BX28,Van Cortlandt Village,Susan Rivera,Principal,SRivera32@schools.nyc.gov,718-548-1511,718-548-1536,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR04,-73.902214,40.874717,
10X363,X363,Academy For Personal Leadership And Excellence,321000010363,DOE,General Academic,K-8,"0K,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 2010,Open,X115,120 EAST 184 STREET,BRONX,NY,10468,2031720046,23703,205,14,BX40,Fordham South,Angelo Ledda,Principal,ALedda@schools.nyc.gov,718-220-3139,718-220-6018,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR03,-73.90049,40.859496,
10X368,X368,In-Tech Academy (M.S. / High School 368),321000010368,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul  1 2004,Open,X368,2975 TIBBETT AVENUE,BRONX,NY,10463,2057160725,29302,208,11,BX29,Spuyten Duyvil-Kingsbridge,David Weissberg,Principal,DWeissberg@schools.nyc.gov,718-432-4300,718-432-4310,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR04,-73.913694,40.877935,
10X374,X374,Knowledge and Power Preparatory Academy Internatio,321000011374,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2007,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,Katheryn Fierman,Principal,KSmith3@schools.nyc.gov,718-933-1247,718-933-1568,10,10,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-73.888625,40.859466,
10X386,X386,School for Environmental Citizenship,321000010386,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 2008,Open,X079,125 EAST 181 STREET,BRONX,NY,10453,2031700001,23704,205,14,BX40,Fordham South,Lynnann Fox,Principal,LFox2@schools.nyc.gov,718-563-3292,718-563-3453,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR04,-73.903139,40.855337,
10X390,X390,M.S. 390,321000010390,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",Jul  1 1999,Open,X026,1930 ANDREWS AVENUE,BRONX,NY,10453,2032160002,24502,205,14,BX36,University Heights-Morris Heights,ANDREA VARONA VARGAS,Principal,avarona@schools.nyc.gov,718-583-5501,718-583-5556,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR04,-73.913016,40.854335,
10X391,X391,The Angelo Patri Middle School,321000010391,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1999,Open,X137,2225 WEBSTER AVENUE,BRONX,NY,10457,2031430043,37900,205,15,BX41,Mount Hope,ANGEL ORTEGA,Principal,AOrtega@schools.nyc.gov,718-584-1295,718-584-1358,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR04,-73.897404,40.854257,
10X396,X396,P.S. 396,321000010396,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04",Jul  1 1999,Open,X026,1930 ANDREWS AVENUE,BRONX,NY,10453,2032160002,24502,205,14,BX36,University Heights-Morris Heights,Nicole Tine,Principal,ntine@schools.nyc.gov,718-294-0862,718-583-5556,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR03,-73.913016,40.854335,
10X397,X397,English Language Learners and International Suppor,321000011397,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul  1 2008,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,1022150080,30900,208,10,MN01,Marble Hill-Inwood,NORMA VEGA,Principal,NVega12@schools.nyc.gov,718-220-1889,718-220-8758,10,10,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-73.912686,40.877379,
10X433,X433,High School for Teaching and the Professions,321000011433,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2001,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,2032470070,40900,207,11,BX28,Van Cortlandt Village,Alvin Simpson,Principal,ASimpso3@schools.nyc.gov,718-329-7380,718-329-7381,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.897066,40.869061,
10X434,X434,Belmont Preparatory High School,321000011434,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,STEPHEN GUMBS,Principal,SGumbs2@schools.nyc.gov,718-733-4559,718-295-3655,10,10,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-73.888625,40.859466,
10X437,X437,Fordham High School for the Arts,321000011437,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,Michael Johnson,I.A. Principal,MJohnson36@schools.nyc.gov,718-733-4656,718-295-3605,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.888625,40.859466,
10X438,X438,Fordham Leadership Academy,321000011438,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",Jul  1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,Fiorella Cabrejos,Principal,FCabrej2@schools.nyc.gov,718-733-5024,718-295-3674,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR02,-73.888625,40.859466,
10X439,X439,Bronx High School for Law and Community Service,321000011439,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,Michael Barakat,Principal,MBarakat@schools.nyc.gov,718-733-5274,718-295-3631,10,10,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-73.888625,40.859466,
10X440,X440,DeWitt Clinton High School,321000011440,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 1929,Open,X440,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,NY,10468,2032510201,40900,207,11,BX28,Van Cortlandt Village,Pierre Orbe,Principal,POrbe@schools.nyc.gov,718-543-1000,718-548-0036,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.889011,40.879958,
10X442,X442,"Celia Cruz Bronx High School of Music, The",321000011442,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",Jul  1 2003,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,2032470070,40900,207,11,BX28,Van Cortlandt Village,Vern Ram,I.A. Principal,VRam@schools.nyc.gov,718-329-8550,718-329-8559,10,10,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,HS03,MFSC,MR08,-73.897066,40.869061,
10X445,X445,The Bronx High School of Science,321000011445,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul  1 1959,Open,X445,75 WEST 205 STREET,BRONX,NY,10468,2032510201,40900,207,11,BX28,Van Cortlandt Village,MARIAN HOYLE,Principal,MHoyle@schools.nyc.gov,718-817-7700,718-733-7951,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.889011,40.879958,
10X447,X447,Creston Academy,321000010447,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2009,Open,X079,125 EAST 181 STREET,BRONX,NY,10453,2031700001,23704,205,14,BX40,Fordham South,Deidre ann Spencer,Principal,dspencer@schools.nyc.gov,718-367-5035,718-367-5176,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR03,-73.903139,40.855337,
10X477,X477,Marble Hill High School for International Studies,321000011477,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Sep  2 2002,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,1022150080,30900,208,10,MN01,Marble Hill-Inwood,KIRSTEN LARSON,Principal,KLarson2@schools.nyc.gov,718-561-0973,718-561-5612,10,10,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-73.912686,40.877379,
10X524,X524,Crotona International High School,321000011524,DOE,Career Technical,High school,"09,10,11,12","09,10,11,12",Jul  1 2011,Open,X660,2474 CROTONA AVENUE,BRONX,NY,10458,2031040007,39300,206,15,BX06,Belmont,SHWETA RATRA,Principal,SRatra2@schools.nyc.gov,718-561-8701,718-561-8707,10,10,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-73.882487,40.855392,
10X535,X535,Rose Hill Early Childhood Academies,,DOE,General Academic,District Pre-K Center,PK,,Jul 15 2015,Open,X444,2512 Marion Avenue,Bronx,NY,10458,,,,,,,Jacqueline Baker,Principal,JBaker12@schools.nyc.gov,,,10,10,COMMUNITY SCHOOL DISTRICT 10,Roberto Hernandez,RHernandez@schools.nyc.gov,X810,XFSC,XR03,-73.893236,40.861316,
10X546,X546,Bronx Theatre High School,321000011546,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2003,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,1022150080,30900,208,10,MN01,Marble Hill-Inwood,Amanda Colon,I.A. Principal,AColon15@schools.nyc.gov,718-329-2902,718-329-0433,10,10,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-73.912686,40.877379,
10X549,X549,Discovery High School,321000011549,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2003,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,2032470070,40900,207,11,BX28,Van Cortlandt Village,ROLANDO RIVERA,Principal,RRivera52@schools.nyc.gov,718-733-3872,718-733-3621,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.897066,40.869061,
10X565,X565,High School for Energy and Technology,321000011565,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2012,Open,X660,2474 CROTONA AVENUE,BRONX,NY,10458,2031040007,39300,206,15,BX06,Belmont,Marie Guillaume,Principal,MGuilla@schools.nyc.gov,718-733-3080,718-733-3085,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.882487,40.855392,
10X696,X696,High School of American Studies at Lehman College,321000011696,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul  1 2002,Open,X905,2925 Goulden Avenue,Bronx,NY,10468,2032460002,40900,208,11,BX28,Van Cortlandt Village,ALESSANDRO WEISS,Principal,AWeiss@schools.nyc.gov,718-329-2144,718-329-0792,10,10,HS Network 02 Superintendent Office,"DEANS, MARCEL",MDeans@schools.nyc.gov,HS02,XFSC,XR01,-73.895543,40.874725,
11X016,X016,P.S. 016 Wakefield,321100010016,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1909,Open,X016,4550 CARPENTER AVENUE,BRONX,NY,10470,2050760031,41400,212,11,BX62,Woodlawn-Wakefield,Latanya Gray,Principal,LGray7@schools.nyc.gov,718-324-1262,718-324-8370,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.854231,40.902311,
11X019,X019,P.S. 019 Judith K. Weiss,321100010019,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 1925,Open,X019,311 East 237 Street,Bronx,NY,10470,2033860001,45102,212,11,BX62,Woodlawn-Wakefield,Avgerine Katechis,I.A. Principal,AKatechis@schools.nyc.gov,718-324-1924,718-994-9132,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.866949,40.899351,
11X021,X021,P.S. 021 Philip H. Sheridan,321100010021,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1915,Open,X021,715 EAST 225 STREET,BRONX,NY,10466,2048390039,40600,212,12,BX44,Williamsbridge-Olinville,JOYCE COLEMAN,Principal,jcolema@schools.nyc.gov,718-652-3903,718-231-2556,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.85942,40.887888,
11X041,X041,P.S. 041 Gun Hill Road,321100010041,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1905,Open,X041,3352 OLINVILLE AVENUE,BRONX,NY,10467,2046240015,37400,212,12,BX44,Williamsbridge-Olinville,MICHELLE MAYNARD,Principal,MMaynard6@schools.nyc.gov,718-652-3461,718-231-2668,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.867834,40.874754,
11X068,X068,P.S. 068 Bronx,321100010068,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1926,Open,X068,4011 MONTICELLO AVENUE,BRONX,NY,10466,2049860081,42600,212,12,BX62,Woodlawn-Wakefield,AIDIMARIS SOLER,Principal,ASoler2@schools.nyc.gov,718-324-2854,718-324-3852,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.83888,40.891603,
11X076,X076,P.S. 076 The Bennington School,321100010076,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1932,Open,X076,900 ADEE AVENUE,BRONX,NY,10469,2045520010,34200,211,12,BX31,Allerton-Pelham Gardens,DARLENE TERON,Principal,DTeron@schools.nyc.gov,718-882-8865,718-882-8870,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.860928,40.869059,
11X078,X078,P.S. 078 Anne Hutchinson,321100010078,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1924,Open,X078,1400 NEEDHAM AVENUE,BRONX,NY,10469,2047190001,38600,212,12,BX03,Eastchester-Edenwald-Baychester,Kerry ann Roberts,Principal,KRobert4@schools.nyc.gov,718-652-1244,718-231-2756,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.850563,40.878474,
11X083,X083,P.S. 083 Donald Hertz,321100010083,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 1925,Open,X083,950 RHINELANDER AVENUE,BRONX,NY,10462,2041250001,24400,211,13,BX37,Van Nest-Morris Park-Westchester Square,Brandon Muccino,Principal,BMuccin@schools.nyc.gov,718-863-1993,718-863-5525,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR10,-73.858769,40.849176,
11X087,X087,P.S. 087 Bronx,321100010087,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1931,Open,X087,4200 Grace Avenue,Bronx,NY,10466,2050180001,42800,212,12,BX62,Woodlawn-Wakefield,Disha Charles,Principal,DCharles6@schools.nyc.gov,718-324-5188,718-325-1148,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.846198,40.895741,
11X089,X089,P.S. 089 Bronx,321100010089,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul  1 1927,Open,X089,980 MACE AVENUE,BRONX,NY,10469,2044440016,32400,211,13,BX07,Bronxdale,RALPH MARTINEZ,Principal,RMartin72@schools.nyc.gov,718-653-0835,718-231-2863,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR10,-73.859254,40.862481,
11X096,X096,P.S. 096 Richard Rodgers,321100010096,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1930,Open,X096,2385 OLINVILLE AVENUE,BRONX,NY,10467,2043410013,33201,211,15,BX07,Bronxdale,JOAN VETERE,I.A. Principal,JVetere2@schools.nyc.gov,718-652-4959,718-231-2889,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.868986,40.86073,
11X097,X097,P.S. 097 Bronx,321100010097,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1931,Open,X097,1375 Mace Avenue,Bronx,NY,10469,2044740001,31400,211,13,BX31,Allerton-Pelham Gardens,KATHELEEN BORNKAMP,Principal,KBornka@schools.nyc.gov,718-655-4446,718-655-6063,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR10,-73.846768,40.863524,
11X103,X103,P.S. 103 Hector Fontanez,321100010103,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1932,Open,X103,4125 CARPENTER AVENUE,BRONX,NY,10466,2048230001,42000,212,12,BX44,Williamsbridge-Olinville,Farid Reyes,Principal,FReyes2@schools.nyc.gov,718-655-0261,718-654-7930,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.86194,40.892198,
11X105,X105,P.S. 105 Sen Abraham Bernstein,321100010105,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06,07,08",Jul  1 1930,Open,X105,725 Brady Avenue,Bronx,NY,10462,2042880001,22404,211,13,BX49,Pelham Parkway,CHRISTOPHER EUSTACE,Principal,CEustac@schools.nyc.gov,718-824-7350,718-828-4531,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR10,-73.866264,40.853075,
11X106,X106,P.S. 106 Parkchester,321100010106,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1932,Open,X106,1514 OLMSTEAD AVENUE,BRONX,NY,10462,2039460007,22200,209,18,BX46,Parkchester,EUGENIA MONTALVO,Principal,EMontal@schools.nyc.gov,718-892-1006,718-823-8008,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.854823,40.836974,
11X108,X108,P.S. 108 Philip J. Abinanti,321100010108,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05,06,07,08",Jul  1 1938,Open,X108,1964 Yates Avenue,Bronx,NY,10461,2042750001,28800,211,13,BX49,Pelham Parkway,Stefania Cedrola Mustafa,Principal,SCedrolaMustafa@schools.nyc.gov,718-863-9829,718-828-1712,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR10,-73.8532,40.8547,
11X111,X111,P.S. 111 Seton Falls,321100010111,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1963,Open,X111,3740 Baychester Avenue,Bronx,NY,10466,2049160001,48400,212,12,BX03,Eastchester-Edenwald-Baychester,KALEAH JONES,Principal,KJones62@schools.nyc.gov,718-881-2418,718-405-5927,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.839288,40.884371,
11X112,X112,P.S. 112 Bronxwood,321100010112,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1953,Open,X112,1925 SCHIEFFELIN AVENUE,BRONX,NY,10466,2049050500,45800,212,12,BX03,Eastchester-Edenwald-Baychester,ANDREA TUCCI,Principal,ATucci@schools.nyc.gov,718-654-6377,718-654-7931,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.843977,40.88494,
11X121,X121,P.S. 121 Throop,321100010121,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1953,Open,X121,2750 Throop Avenue,Bronx,NY,10469,2045260001,34800,211,13,BX31,Allerton-Pelham Gardens,Jared Kreiner,Principal,JKreine@schools.nyc.gov,718-654-2055,718-519-2613,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR10,-73.85051,40.866474,
11X127,X127,J.H.S. 127 The Castle Hill,321100010127,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1953,Open,X127,1551 Castle Hill Avenue,Bronx,NY,10462,2039480055,22200,209,18,BX46,Parkchester,Bryant Jackson,Principal,BJackso11@schools.nyc.gov,718-892-8600,718-892-8300,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.853203,40.838759,
11X144,X144,J.H.S. 144 Michelangelo,321100010144,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1968,Open,X144,2545 GUNTHER AVENUE,BRONX,NY,10469,2044930001,31000,211,13,BX31,Allerton-Pelham Gardens,Ellen Barrett,Principal,EBarret2@schools.nyc.gov,718-794-9749,718-794-9755,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR09,-73.836525,40.863842,
11X153,X153,P.S. 153 Helen Keller,321100010153,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1971,Open,X153,650 BAYCHESTER AVENUE,BRONX,NY,10475,2051410150,46201,210,12,BX13,Co-op City,KIANA WASHINGTON,Principal,KWashington15@schools.nyc.gov,718-904-5550,718-904-5564,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CVaugha2@schools.nyc.gov,X10C,XFSC,XR10,-73.831669,40.874035,
